,nu,kernel,gamma,metrics,f1_score_avg,accuracy_avg
19,0.6,poly,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.8062739570878129,0.7985507246376812
20,0.6,rbf,scale,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.8077067989580902,0.7988267770876466
21,0.6,rbf,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.8091249342361764,0.7992424242424242
22,0.6,sigmoid,scale,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7853641224270497,0.7849716446124764
23,0.6,sigmoid,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7829241224805618,0.7779287439613527
24,0.8,linear,scale,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7796668590738766,0.7694202898550725
25,0.8,linear,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7766601543907825,0.7615663322185061
26,0.8,poly,scale,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7736837152020978,0.7538915727321525
27,0.8,poly,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7707976786904048,0.7465062111801243
28,0.8,rbf,scale,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7684681689170062,0.7403798100949526
29,0.8,rbf,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7662356478635537,0.7345410628019324
30,0.8,sigmoid,scale,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7415183689002133,0.7266245909303414
31,0.8,sigmoid,auto,"[[0.8996282527881041, 0.9021739130434783], [0.8996282527881041, 0.9021739130434783], [0.8745980707395499, 0.8586956521739131], [0.9139072847682118, 0.9057971014492754], [0.8996282527881041, 0.9021739130434783], [0.5882352941176471, 0.6956521739130435], [0.6762589928057554, 0.5108695652173914], [0.879746835443038, 0.8623188405797102], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.9379310344827586, 0.9347826086956522], [0.17834394904458598, 0.532608695652174], [0.9375000000000001, 0.9347826086956522], [0.9280575539568345, 0.927536231884058], [0.638888888888889, 0.5289855072463768], [0.8769716088328076, 0.8586956521739131], [0.8069164265129682, 0.7572463768115942], [0.8069164265129682, 0.7572463768115942], [0.7777777777777778, 0.7101449275362319], [0.7286821705426356, 0.6195652173913043], [0.8363636363636363, 0.8043478260869565], [0.8389057750759878, 0.8079710144927537], [0.26262626262626265, 0.47101449275362317], [0.7268041237113402, 0.6159420289855072], [0.7014925373134328, 0.5652173913043478], [0.7014925373134328, 0.5652173913043478], [0.6962962962962962, 0.5543478260869565], [0.6928746928746928, 0.5471014492753623], [0.7032418952618454, 0.5688405797101449], [0.7014925373134328, 0.5652173913043478], [0.0, 0.4891304347826087], [0.7014925373134328, 0.5652173913043478]]",0.7402675616631263,0.721580615942029
