,hidden_layers,neurons,learning_rate,metrics,f1_score_avg,acuracy_avg
27,3,30,0.001,"[[0.909090909090909, 0.8995633125305176, 231, 229], [0.8930232558139534, 0.8995633125305176, 460, 229], [0.8013698630136986, 0.7467249035835266, 689, 229], [0.44444444444444453, 0.6506550312042236, 918, 229], [0.5499999999999999, 0.6855894923210144, 1147, 229]]",0.719585694472601,0.77641921043396
28,3,30,0.005,"[[0.731958762886598, 0.7729257345199585, 231, 229], [0.8867924528301888, 0.8951964974403381, 460, 229], [0.27338129496402874, 0.5589519739151001, 689, 229], [0.20800000000000002, 0.567685604095459, 918, 229], [0.9124423963133641, 0.9170305728912354, 1147, 229]]",0.602514981398836,0.7423580765724183
29,3,30,0.01,"[[0.8425925925925926, 0.8515284061431885, 231, 229], [0.940677966101695, 0.9388646483421326, 460, 229], [0.24817518248175183, 0.5502183437347412, 689, 229], [0.6920634920634922, 0.5764192342758179, 918, 229], [0.8197879858657243, 0.7772925496101379, 1147, 229]]",0.7086594438210512,0.7388646364212036
30,3,50,0.001,"[[0.8847583643122676, 0.864628791809082, 231, 229], [0.9119999999999999, 0.903930127620697, 460, 229], [0.8687782805429864, 0.8733624219894409, 689, 229], [0.9130434782608695, 0.9126637578010559, 918, 229], [0.7282608695652174, 0.7816593647003174, 1147, 229]]",0.8613681985362682,0.8672488927841187
31,3,50,0.005,"[[0.5, 0.6419214010238647, 231, 229], [0.9446808510638298, 0.943231463432312, 460, 229], [0.7588424437299035, 0.6724891066551208, 689, 229], [0.828125, 0.807860255241394, 918, 229], [0.6107784431137724, 0.7161571979522705, 1147, 229]]",0.7284853475815011,0.7563318848609925
32,3,50,0.01,"[[0.9166666666666666, 0.9126637578010559, 231, 229], [0.8906249999999999, 0.8777292370796204, 460, 229], [0.7484276729559749, 0.6506550312042236, 689, 229], [0.9032258064516129, 0.9082969427108765, 918, 229], [0.5222929936305732, 0.6724891066551208, 1147, 229]]",0.7962476279409655,0.8043668150901795
33,3,70,0.001,"[[0.923076923076923, 0.9126637578010559, 231, 229], [0.9074074074074073, 0.9126637578010559, 460, 229], [0.7843137254901961, 0.807860255241394, 689, 229], [0.7191011235955057, 0.7816593647003174, 918, 229], [0.8169014084507042, 0.7729257345199585, 1147, 229]]",0.8301601176041473,0.8375545740127563
34,3,70,0.005,"[[0.9098712446351931, 0.9082969427108765, 231, 229], [0.9367088607594937, 0.9344978332519531, 460, 229], [0.7564102564102564, 0.6681222915649414, 689, 229], [0.7086092715231789, 0.6157205104827881, 918, 229], [0.8070175438596493, 0.7598253488540649, 1147, 229]]",0.8237234354375541,0.7772925853729248
35,3,70,0.01,"[[0.931726907630522, 0.9257642030715942, 231, 229], [0.9112903225806452, 0.903930127620697, 460, 229], [0.5647058823529412, 0.6768559217453003, 689, 229], [0.7725631768953068, 0.7248908281326294, 918, 229], [0.770764119601329, 0.6986899375915527, 1147, 229]]",0.7902100818121488,0.7860262036323548
36,4,10,0.001,"[[0.7661691542288557, 0.7947598099708557, 231, 229], [0.9224489795918367, 0.9170305728912354, 460, 229], [0.9243697478991597, 0.9213973879814148, 689, 229], [0.8585365853658536, 0.8733624219894409, 918, 229], [0.7513227513227513, 0.7947598099708557, 1147, 229]]",0.8445694436816915,0.8602620005607605
37,4,10,0.005,"[[0.8864468864468864, 0.864628791809082, 231, 229], [0.8761904761904761, 0.8864628672599792, 460, 229], [0.8789237668161434, 0.8820960521697998, 689, 229], [0.5605095541401275, 0.6986899375915527, 918, 229], [0.6843657817109144, 0.5327510833740234, 1147, 229]]",0.7772872930609095,0.7729257464408874
38,4,10,0.01,"[[0.0, 0.4628821015357971, 231, 229], [0.6686046511627907, 0.5021833777427673, 460, 229], [0.6839080459770115, 0.5196506381034851, 689, 229], [0.6489675516224189, 0.4803493320941925, 918, 229], [0.672463768115942, 0.5065501928329468, 1147, 229]]",0.5347888033756327,0.4943231284618378
39,4,30,0.001,"[[0.8609865470852018, 0.864628791809082, 231, 229], [0.940677966101695, 0.9388646483421326, 460, 229], [0.7763157894736842, 0.7030567526817322, 689, 229], [0.8125, 0.8427947759628296, 918, 229], [0.9421487603305785, 0.9388646483421326, 1147, 229]]",0.8665258125982319,0.8576419234275818
40,4,30,0.005,"[[0.9145299145299145, 0.9126637578010559, 231, 229], [0.9112903225806452, 0.903930127620697, 460, 229], [0.9173553719008264, 0.9126637578010559, 689, 229], [0.7262569832402234, 0.7860261797904968, 918, 229], [0.8070175438596493, 0.7598253488540649, 1147, 229]]",0.8552900272222518,0.8550218343734741
41,4,30,0.01,"[[0.8839285714285714, 0.8864628672599792, 231, 229], [0.9288702928870292, 0.9257642030715942, 460, 229], [0.2222222222222222, 0.5414847135543823, 689, 229], [0.7181208053691276, 0.6331877708435059, 918, 229], [0.8720379146919433, 0.8820960521697998, 1147, 229]]",0.7250359613197788,0.7737991213798523
42,4,50,0.001,"[[0.9296875000000001, 0.9213973879814148, 231, 229], [0.8976377952755905, 0.8864628672599792, 460, 229], [0.8666666666666667, 0.8427947759628296, 689, 229], [0.46258503401360546, 0.6550218462944031, 918, 229], [0.9539748953974895, 0.9519650936126709, 1147, 229]]",0.8221103782706705,0.8515283942222596
43,4,50,0.005,"[[0.8970588235294118, 0.8777292370796204, 231, 229], [0.9333333333333333, 0.9301310181617737, 460, 229], [0.74375, 0.6419214010238647, 689, 229], [0.895397489539749, 0.8908296823501587, 918, 229], [0.6589595375722543, 0.7423580884933472, 1147, 229]]",0.8256998367949497,0.8165938854217529
44,4,50,0.01,"[[0.8038277511961722, 0.8209607005119324, 231, 229], [0.9032258064516129, 0.9082969427108765, 460, 229], [0.6808510638297872, 0.7379912734031677, 689, 229], [0.745644599303136, 0.6812227368354797, 918, 229], [0.8846153846153846, 0.8689956068992615, 1147, 229]]",0.8036329210792186,0.8034934520721435
45,4,70,0.001,"[[0.916030534351145, 0.903930127620697, 231, 229], [0.9380530973451328, 0.9388646483421326, 460, 229], [0.7959183673469388, 0.7379912734031677, 689, 229], [0.33576642335766427, 0.6026200652122498, 918, 229], [0.9426229508196722, 0.9388646483421326, 1147, 229]]",0.7856782746441106,0.824454152584076
46,4,70,0.005,"[[0.8988764044943819, 0.8820960521697998, 231, 229], [0.9249999999999999, 0.9213973879814148, 460, 229], [0.7866666666666667, 0.72052401304245, 689, 229], [0.7670250896057348, 0.7161571979522705, 918, 229], [0.8446601941747572, 0.8602620363235474, 1147, 229]]",0.8444456709883081,0.8200873374938965
47,4,70,0.01,"[[0.9296875000000001, 0.9213973879814148, 231, 229], [0.940677966101695, 0.9388646483421326, 460, 229], [0.6594594594594594, 0.7248908281326294, 689, 229], [0.875, 0.8689956068992615, 918, 229], [0.9579831932773109, 0.9563318490982056, 1147, 229]]",0.8725616237676931,0.8820960640907287
