,hidden_layers,neurons,learning_rate,metrics,f1_score_avg,acuracy_avg
16,2,30,0.005,"[[0.8739495798319328, 0.875, 124, 120], [0.9142857142857143, 0.8999999761581421, 244, 120], [0.8740740740740741, 0.8583333492279053, 364, 120], [0.8484848484848484, 0.875, 484, 120], [0.9016393442622952, 0.8999999761581421, 604, 120]]",0.8824867121877731,0.8816666603088379
17,2,30,0.01,"[[0.7572815533980581, 0.7916666865348816, 124, 120], [0.9538461538461539, 0.949999988079071, 244, 120], [0.8872180451127819, 0.875, 364, 120], [0.9285714285714285, 0.9333333373069763, 484, 120], [0.9565217391304348, 0.9583333134651184, 604, 120]]",0.8966877840117714,0.9016666650772095
18,2,50,0.001,"[[0.8333333333333334, 0.8166666626930237, 124, 120], [0.8793103448275863, 0.8833333253860474, 244, 120], [0.9279999999999999, 0.925000011920929, 364, 120], [0.9245283018867925, 0.9333333373069763, 484, 120], [0.8148148148148148, 0.7916666865348816, 604, 120]]",0.8759973589725053,0.8700000047683716
19,2,50,0.005,"[[0.8344370860927153, 0.7916666865348816, 124, 120], [0.944, 0.9416666626930237, 244, 120], [0.9473684210526316, 0.949999988079071, 364, 120], [0.8548387096774193, 0.8500000238418579, 484, 120], [0.8541666666666666, 0.8833333253860474, 604, 120]]",0.8869621766978867,0.8833333373069763
20,2,50,0.01,"[[0.29729729729729726, 0.5666666626930237, 124, 120], [0.9682539682539683, 0.9666666388511658, 244, 120], [0.944, 0.9416666626930237, 364, 120], [0.6896551724137931, 0.7749999761581421, 484, 120], [0.8661417322834646, 0.8583333492279053, 604, 120]]",0.7530696340497046,0.8216666579246521
21,2,70,0.001,"[[0.864406779661017, 0.8666666746139526, 124, 120], [0.9393939393939394, 0.9333333373069763, 244, 120], [0.9666666666666667, 0.9666666388511658, 364, 120], [0.9043478260869565, 0.9083333611488342, 484, 120], [0.9557522123893805, 0.9583333134651184, 604, 120]]",0.9261134848395921,0.9266666650772095
22,2,70,0.005,"[[0.8671328671328671, 0.8416666388511658, 124, 120], [0.7850467289719627, 0.8083333373069763, 244, 120], [0.9586776859504132, 0.9583333134651184, 364, 120], [0.9026548672566371, 0.9083333611488342, 484, 120], [0.9401709401709402, 0.9416666626930237, 604, 120]]",0.890736617896564,0.8916666626930236
23,2,70,0.01,"[[0.8702290076335878, 0.8583333492279053, 124, 120], [0.5555555555555556, 0.6666666865348816, 244, 120], [0.9291338582677166, 0.925000011920929, 364, 120], [0.9038461538461539, 0.9166666865348816, 484, 120], [0.9322033898305084, 0.9333333373069763, 604, 120]]",0.8381935930267044,0.8600000143051147
24,3,10,0.001,"[[0.8181818181818182, 0.800000011920929, 124, 120], [0.9206349206349206, 0.9166666865348816, 244, 120], [0.7446808510638298, 0.800000011920929, 364, 120], [0.7857142857142856, 0.75, 484, 120], [0.8029197080291971, 0.7749999761581421, 604, 120]]",0.8144263167248103,0.8083333373069763
25,3,10,0.005,"[[0.8108108108108109, 0.824999988079071, 124, 120], [0.9354838709677421, 0.9333333373069763, 244, 120], [0.8251748251748251, 0.7916666865348816, 364, 120], [0.9043478260869565, 0.9083333611488342, 484, 120], [0.9401709401709402, 0.9416666626930237, 604, 120]]",0.8831976546422549,0.8800000071525573
26,3,10,0.01,"[[0.8051948051948052, 0.75, 124, 120], [0.9430894308943091, 0.9416666626930237, 244, 120], [0.8805970149253731, 0.8666666746139526, 364, 120], [0.8367346938775511, 0.8666666746139526, 484, 120], [0.9320388349514563, 0.9416666626930237, 604, 120]]",0.8795309559686991,0.8733333349227905
27,3,30,0.001,"[[0.8695652173913043, 0.8500000238418579, 124, 120], [0.761904761904762, 0.7916666865348816, 244, 120], [0.9473684210526316, 0.949999988079071, 364, 120], [0.8932038834951457, 0.9083333611488342, 484, 120], [0.8661417322834646, 0.8583333492279053, 604, 120]]",0.8676368032254617,0.87166668176651
28,3,30,0.005,"[[0.8955223880597014, 0.8833333253860474, 124, 120], [0.8793103448275863, 0.8833333253860474, 244, 120], [0.9586776859504132, 0.9583333134651184, 364, 120], [0.8869565217391304, 0.8916666507720947, 484, 120], [0.9320388349514563, 0.9416666626930237, 604, 120]]",0.9105011551056574,0.9116666555404663
29,3,30,0.01,"[[0.8596491228070176, 0.8666666746139526, 124, 120], [0.8073394495412844, 0.824999988079071, 244, 120], [0.9473684210526316, 0.949999988079071, 364, 120], [0.9245283018867925, 0.9333333373069763, 484, 120], [0.7499999999999999, 0.8166666626930237, 604, 120]]",0.8577770590575453,0.878333330154419
